time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,-0.274633378725,-0.610388145168,13.9897012917,6.10074183098,0.0872165810134,0.0,-0.605120792227,-1.30287437094,3.82961695304,-0.185942551151,0.0738603664823,0.0,460.7044167219162,457.56994881300784,459.419810398122,460.1900329118904
1.9200000000000013,-0.312431157399,-0.691666672201,14.2183872866,6.09017729726,0.091649565284,0.0,-0.655178886816,-1.4073062646,3.7930619561,-0.161389766676,0.0739284160829,0.0,412.33670804942204,412.3474408831192,410.50727514568507,412.6472455376437
1.9800000000000013,-0.353445605928,-0.779671052709,14.4462953202,6.08085770426,0.0962512817222,0.0,-0.712367553992,-1.52699521161,3.80350129199,-0.145356298187,0.0817200082013,0.0,428.1639779947187,428.8312756384798,427.61335808147743,428.9531034203883
2.0400000000000014,-0.398201021272,-0.875486840966,14.6770289901,6.07281369405,0.100907703669,0.0,-0.779928329061,-1.6676173957,3.88695748671,-0.117824943547,0.0677633681407,0.0,452.7521822729654,451.63241588111714,452.6501062486164,454.8437073788025
2.1000000000000014,-0.44698601585,-0.979656957223,14.9115929225,6.06575676012,0.105259770347,0.0,-0.846616581789,-1.80533749606,3.93133618722,-0.117200457705,0.0806812620631,0.0,441.91999231216056,442.9876527396319,441.1754429965696,441.2144837530323
2.1600000000000015,-0.500140628892,-1.09279935146,15.1513456517,6.05861530641,0.109879510377,0.0,-0.925654853578,-1.96670620285,4.05953630052,-0.122942868423,0.0683652569389,0.0,469.5383904717192,468.5861767260376,470.03001476012753,469.57280223523765
2.2200000000000015,-0.558252153115,-1.21601437869,15.399745317,6.05134017286,0.113669056103,0.0,-1.01176248511,-2.14111342725,4.21938383723,-0.118071857773,0.049915890433,0.0,481.49473371500636,480.09931842242645,480.8102347613832,481.1670926380559
2.2800000000000016,-0.621419808464,-1.34947024,15.6560340479,6.04434772191,0.116423483882,0.0,-1.09406629049,-2.3080246802,4.32272291879,-0.113644930798,0.0363613481511,0.0,466.10671283974017,465.0471977355943,465.8869154207902,466.2214770762319
2.3400000000000016,-0.689767101684,-1.49346331909,15.9199941741,6.03820057123,0.118077747771,0.0,-1.18431483954,-2.49228223312,4.47485955962,-0.0863096658668,-0.00276190119257,0.0,483.8771985769562,480.92273771576066,481.5781706736085,483.633003993472
2.4000000000000017,-0.763078042684,-1.64766507061,16.1891050023,6.03293543026,0.117761863593,0.0,-1.2593397097,-2.64823213808,4.49505251294,-0.0908039747766,-0.01081047537,0.0,442.5806338348103,441.9176886835808,444.5250642974931,444.1501675032414
2.4600000000000017,-0.840564940983,-1.81065709545,16.4567611757,6.02760578796,0.117551102599,0.0,-1.32355236817,-2.78534002251,4.42676481228,-0.085143800882,0.00810261519753,0.0,413.51768958158436,415.18073948375115,413.9671930430597,414.45782684485846
2.520000000000002,-0.922349304316,-1.98292035657,16.7239065628,6.02228192249,0.117850037999,0.0,-1.40259344656,-2.95721369623,4.47744494492,-0.097089204116,-0.00213165950662,0.0,454.7785397842733,453.9578618180858,454.8564595812607,453.89222901337865
2.580000000000002,-1.008728006,-2.16527558731,16.9927864671,6.01645309976,0.117701997019,0.0,-1.47666903017,-3.12181274724,4.48475230554,-0.0972628903036,-0.00314737536483,0.0,441.1054793859663,441.02163068817293,442.2506803351589,442.2282489413177
2.640000000000002,-1.09965038842,-2.35784628455,17.2628673526,6.01146685645,0.117269100262,0.0,-1.55402013935,-3.29767791755,4.51734997254,-0.064013827859,-0.0169343194649,0.0,451.17300706067823,450.0584284640927,449.9877206861931,452.66559719618976
2.700000000000002,-1.19519512128,-2.56104376888,17.5347574755,6.00804951073,0.11743966389,0.0,-1.63075490913,-3.47589813539,4.54511861588,-0.0456538621054,0.0266023163304,0.0,449.222527653471,452.7396544126209,449.54643748304414,451.0296398878606
